sheet,band,count,n_folds,selected
phaselag,Delta,5,7,True
phaselag,Theta,2,7,False
phaselag,Alpha,1,7,False
phaselag,Beta,2,7,False
phaselag,HighBeta,6,7,True
phaselag,Alpha1,5,7,False
phaselag,Alpha2,3,7,False
phaselag,Beta1,4,7,False
phaselag,Beta2,2,7,False
phaselag,Beta3,2,7,False
