sheet,band,count,n_folds,selected
power_uv1,Delta,4,7,False
power_uv1,Theta,1,7,False
power_uv1,Alpha,2,7,False
power_uv1,Beta,5,7,True
power_uv1,HighBeta,1,7,False
power_uv1,Alpha1,2,7,False
power_uv1,Alpha2,7,7,True
power_uv1,Beta1,0,7,False
power_uv1,Beta2,1,7,False
power_uv1,Beta3,2,7,False
